# source: FAOSTAT-2026
# description: Data from {{source}} extrapolated to 2025.
variable,year,region,unit,value
Emissions|CH4|AFOLU|Agriculture,2025,BRB,Mt CH4/yr,0.000936
Emissions|CH4|AFOLU|Agriculture,2025,BRN,Mt CH4/yr,0.0008087
Emissions|CH4|AFOLU|Agriculture,2025,BTN,Mt CH4/yr,0.0137680999999999
Emissions|CH4|AFOLU|Agriculture,2025,BWA,Mt CH4/yr,0.0405119
Emissions|CH4|AFOLU|Agriculture,2025,CAF,Mt CH4/yr,0.1983442
Emissions|CH4|AFOLU|Agriculture,2025,CAN,Mt CH4/yr,0.7662766
Emissions|CH4|AFOLU|Agriculture,2025,CHE,Mt CH4/yr,0.1413314
Emissions|CH4|AFOLU|Agriculture,2025,CHL,Mt CH4/yr,0.1962210999999999
Emissions|CH4|AFOLU|Agriculture,2025,CHN,Mt CH4/yr,12.860491200000002
Emissions|CH4|AFOLU|Agriculture,2025,CIV,Mt CH4/yr,0.1252792
Emissions|CH4|AFOLU|Agriculture,2025,CMR,Mt CH4/yr,0.2645158
Emissions|CH4|AFOLU|Agriculture,2025,COD,Mt CH4/yr,0.141812
Emissions|CH4|AFOLU|Agriculture,2025,COG,Mt CH4/yr,0.0131268999999999
Emissions|CH4|AFOLU|Agriculture,2025,COK,Mt CH4/yr,3.71e-05
Emissions|CH4|AFOLU|Agriculture,2025,COL,Mt CH4/yr,1.9449299
Emissions|CH4|AFOLU|Agriculture,2025,COM,Mt CH4/yr,0.0026703
Emissions|CH4|AFOLU|Agriculture,2025,CPV,Mt CH4/yr,0.0021989
Emissions|CH4|AFOLU|Agriculture,2025,CRI,Mt CH4/yr,0.1421034999999999
Emissions|CH4|AFOLU|Agriculture,2025,CUB,Mt CH4/yr,0.2408507
Emissions|CH4|AFOLU|Agriculture,2025,CYP,Mt CH4/yr,0.0032649
Emissions|CH4|AFOLU|Agriculture,2025,CZE,Mt CH4/yr,0.1087997
Emissions|CH4|AFOLU|Agriculture,2025,DEU,Mt CH4/yr,1.0014932
Emissions|CH4|AFOLU|Agriculture,2025,DJI,Mt CH4/yr,0.0190925
Emissions|CH4|AFOLU|Agriculture,2025,DMA,Mt CH4/yr,0.0010165
Emissions|CH4|AFOLU|Agriculture,2025,DNK,Mt CH4/yr,0.1347564
Emissions|CH4|AFOLU|Agriculture,2025,DOM,Mt CH4/yr,0.2546832
Emissions|CH4|AFOLU|Agriculture,2025,DZA,Mt CH4/yr,0.2915773
Emissions|CH4|AFOLU|Agriculture,2025,ECU,Mt CH4/yr,0.3095464999999999
Emissions|CH4|AFOLU|Agriculture,2025,EGY,Mt CH4/yr,0.4338289999999999
Emissions|CH4|AFOLU|Agriculture,2025,ERI,Mt CH4/yr,0.1218859
Emissions|CH4|AFOLU|Agriculture,2025,ESP,Mt CH4/yr,0.6252831
Emissions|CH4|AFOLU|Agriculture,2025,EST,Mt CH4/yr,0.022265
Emissions|CH4|AFOLU|Agriculture,2025,ETH,Mt CH4/yr,3.1604354
Emissions|CH4|AFOLU|Agriculture,2025,FIN,Mt CH4/yr,0.0703678
Emissions|CH4|AFOLU|Agriculture,2025,FJI,Mt CH4/yr,0.013214
Emissions|CH4|AFOLU|Agriculture,2025,FRA,Mt CH4/yr,1.3988733999999998
Emissions|CH4|AFOLU|Agriculture,2025,FRO,Mt CH4/yr,0.0008458000000000001
Emissions|CH4|AFOLU|Agriculture,2025,FSM,Mt CH4/yr,0.0013355
Emissions|CH4|AFOLU|Agriculture,2025,GAB,Mt CH4/yr,0.0033858
Emissions|CH4|AFOLU|Agriculture,2025,GBR,Mt CH4/yr,1.0338735
Emissions|CH4|AFOLU|Agriculture,2025,GEO,Mt CH4/yr,0.0413083999999999
Emissions|CH4|AFOLU|Agriculture,2025,GHA,Mt CH4/yr,0.1896715999999999
Emissions|CH4|AFOLU|Agriculture,2025,GIN,Mt CH4/yr,0.6054658999999999
Emissions|CH4|AFOLU|Agriculture,2025,GMB,Mt CH4/yr,0.0304327999999999
Emissions|CH4|AFOLU|Agriculture,2025,GNB,Mt CH4/yr,0.0408681
Emissions|CH4|AFOLU|Agriculture,2025,GNQ,Mt CH4/yr,0.0004589
Emissions|CH4|AFOLU|Agriculture,2025,GRC,Mt CH4/yr,0.1414432999999999
Emissions|CH4|AFOLU|Agriculture,2025,GRD,Mt CH4/yr,0.0005925999999999999
Emissions|CH4|AFOLU|Agriculture,2025,GTM,Mt CH4/yr,0.2614552
Emissions|CH4|AFOLU|Agriculture,2025,GUY,Mt CH4/yr,0.0519124
Emissions|CH4|AFOLU|Agriculture,2025,HKG,Mt CH4/yr,0.0002183
Emissions|CH4|AFOLU|Agriculture,2025,HND,Mt CH4/yr,0.1825873
Emissions|CH4|AFOLU|Agriculture,2025,HRV,Mt CH4/yr,0.0383416
Emissions|CH4|AFOLU|Agriculture,2025,HTI,Mt CH4/yr,0.1228397
Emissions|CH4|AFOLU|Agriculture,2025,HUN,Mt CH4/yr,0.0851058999999999
Emissions|CH4|AFOLU|Agriculture,2025,IDN,Mt CH4/yr,3.4363219
Emissions|CH4|AFOLU|Agriculture,2025,IND,Mt CH4/yr,20.949097400000003
Emissions|CH4|AFOLU|Agriculture,2025,IRL,Mt CH4/yr,0.5551483
Emissions|CH4|AFOLU|Agriculture,2025,IRN,Mt CH4/yr,0.8220683
Emissions|CH4|AFOLU|Agriculture,2025,IRQ,Mt CH4/yr,0.1508912
Emissions|CH4|AFOLU|Agriculture,2025,ISL,Mt CH4/yr,0.0110419
Emissions|CH4|AFOLU|Agriculture,2025,ISR,Mt CH4/yr,0.0251294
Emissions|CH4|AFOLU|Agriculture,2025,ITA,Mt CH4/yr,0.7198121
Emissions|CH4|AFOLU|Agriculture,2025,JAM,Mt CH4/yr,0.0125297999999999
Emissions|CH4|AFOLU|Agriculture,2025,JOR,Mt CH4/yr,0.023986
Emissions|CH4|AFOLU|Agriculture,2025,JPN,Mt CH4/yr,0.5414941999999999
Emissions|CH4|AFOLU|Agriculture,2025,KAZ,Mt CH4/yr,0.5760217
Emissions|CH4|AFOLU|Agriculture,2025,KEN,Mt CH4/yr,1.2921666
Emissions|CH4|AFOLU|Agriculture,2025,KGZ,Mt CH4/yr,0.1582626999999999
Emissions|CH4|AFOLU|Agriculture,2025,KHM,Mt CH4/yr,0.7381506999999999
Emissions|CH4|AFOLU|Agriculture,2025,KIR,Mt CH4/yr,1.31e-05
Emissions|CH4|AFOLU|Agriculture,2025,KNA,Mt CH4/yr,0.0002268
Emissions|CH4|AFOLU|Agriculture,2025,KOR,Mt CH4/yr,0.3533314999999999
Emissions|CH4|AFOLU|Agriculture,2025,KWT,Mt CH4/yr,0.0081944
Emissions|CH4|AFOLU|Agriculture,2025,LAO,Mt CH4/yr,0.2868422
Emissions|CH4|AFOLU|Agriculture,2025,LBN,Mt CH4/yr,0.0100515
Emissions|CH4|AFOLU|Agriculture,2025,LBR,Mt CH4/yr,0.0082367
Emissions|CH4|AFOLU|Agriculture,2025,LBY,Mt CH4/yr,0.0669592
Emissions|CH4|AFOLU|Agriculture,2025,LCA,Mt CH4/yr,0.0007870999999999999
Emissions|CH4|AFOLU|Agriculture,2025,LKA,Mt CH4/yr,0.1924074999999999
Emissions|CH4|AFOLU|Agriculture,2025,LSO,Mt CH4/yr,0.0282597
Emissions|CH4|AFOLU|Agriculture,2025,LTU,Mt CH4/yr,0.0584032
Emissions|CH4|AFOLU|Agriculture,2025,LUX,Mt CH4/yr,0.015719
Emissions|CH4|AFOLU|Agriculture,2025,LVA,Mt CH4/yr,0.0342200999999999
Emissions|CH4|AFOLU|Agriculture,2025,MAC,Mt CH4/yr,1.64e-05
Emissions|CH4|AFOLU|Agriculture,2025,MAR,Mt CH4/yr,0.2815677
Emissions|CH4|AFOLU|Agriculture,2025,MDA,Mt CH4/yr,0.0175478
Emissions|CH4|AFOLU|Agriculture,2025,MDG,Mt CH4/yr,0.6488230999999999
Emissions|CH4|AFOLU|Agriculture,2025,MDV,Mt CH4/yr,1e-07
Emissions|CH4|AFOLU|Agriculture,2025,MEX,Mt CH4/yr,2.455946499999999
Emissions|CH4|AFOLU|Agriculture,2025,MKD,Mt CH4/yr,0.0220742
Emissions|CH4|AFOLU|Agriculture,2025,MLI,Mt CH4/yr,0.9202354
Emissions|CH4|AFOLU|Agriculture,2025,MLT,Mt CH4/yr,0.0016947
Emissions|CH4|AFOLU|Agriculture,2025,MMR,Mt CH4/yr,1.7359336
Emissions|CH4|AFOLU|Agriculture,2025,MNE,Mt CH4/yr,0.0098138
Emissions|CH4|AFOLU|Agriculture,2025,MNG,Mt CH4/yr,0.6843517999999998
Emissions|CH4|AFOLU|Agriculture,2025,MOZ,Mt CH4/yr,0.1339536999999999
Emissions|CH4|AFOLU|Agriculture,2025,MRT,Mt CH4/yr,0.2707854
Emissions|CH4|AFOLU|Agriculture,2025,MUS,Mt CH4/yr,0.0006923000000000001
Emissions|CH4|AFOLU|Agriculture,2025,MWI,Mt CH4/yr,0.1496279
Emissions|CH4|AFOLU|Agriculture,2025,MYS,Mt CH4/yr,0.1609434
Emissions|CH4|AFOLU|Agriculture,2025,NAM,Mt CH4/yr,0.1438668
Emissions|CH4|AFOLU|Agriculture,2025,NCL,Mt CH4/yr,0.0052023999999999
Emissions|CH4|AFOLU|Agriculture,2025,NER,Mt CH4/yr,0.8874612999999998
Emissions|CH4|AFOLU|Agriculture,2025,NGA,Mt CH4/yr,1.9874023
Emissions|CH4|AFOLU|Agriculture,2025,NIC,Mt CH4/yr,0.3429825999999999
Emissions|CH4|AFOLU|Agriculture,2025,NIU,Mt CH4/yr,1.1899999999999998e-05
Emissions|CH4|AFOLU|Agriculture,2025,NLD,Mt CH4/yr,0.3712616999999999
Emissions|CH4|AFOLU|Agriculture,2025,NOR,Mt CH4/yr,0.0907135999999999
Emissions|CH4|AFOLU|Agriculture,2025,NPL,Mt CH4/yr,0.5844679999999999
Emissions|CH4|AFOLU|Agriculture,2025,NRU,Mt CH4/yr,1e-07
Emissions|CH4|AFOLU|Agriculture,2025,NZL,Mt CH4/yr,1.025077
Emissions|CH4|AFOLU|Agriculture,2025,OMN,Mt CH4/yr,0.0478242
Emissions|CH4|AFOLU|Agriculture,2025,PAK,Mt CH4/yr,6.164324299999999
Emissions|CH4|AFOLU|Agriculture,2025,PAN,Mt CH4/yr,0.0933934999999999
Emissions|CH4|AFOLU|Agriculture,2025,PER,Mt CH4/yr,0.7191680999999998
Emissions|CH4|AFOLU|Agriculture,2025,PHL,Mt CH4/yr,1.9383245
Emissions|CH4|AFOLU|Agriculture,2025,PNG,Mt CH4/yr,0.0061038999999999
Emissions|CH4|AFOLU|Agriculture,2025,POL,Mt CH4/yr,0.5379275
Emissions|CH4|AFOLU|Agriculture,2025,PRI,Mt CH4/yr,0.0144054999999999
Emissions|CH4|AFOLU|Agriculture,2025,PRK,Mt CH4/yr,0.1214545
Emissions|CH4|AFOLU|Agriculture,2025,PRT,Mt CH4/yr,0.1553773
Emissions|CH4|AFOLU|Agriculture,2025,PRY,Mt CH4/yr,0.8091834
Emissions|CH4|AFOLU|Agriculture,2025,PSE,Mt CH4/yr,0.007302
Emissions|CH4|AFOLU|Agriculture,2025,PYF,Mt CH4/yr,0.0006885000000000002
Emissions|CH4|AFOLU|Agriculture,2025,QAT,Mt CH4/yr,0.0135102999999999
Emissions|CH4|AFOLU|Agriculture,2025,ROU,Mt CH4/yr,0.2810901999999999
Emissions|CH4|AFOLU|Agriculture,2025,RUS,Mt CH4/yr,1.7662989
Emissions|CH4|AFOLU|Agriculture,2025,RWA,Mt CH4/yr,0.0641369999999999
Emissions|CH4|AFOLU|Agriculture,2025,SAU,Mt CH4/yr,0.2549766999999999
Emissions|CH4|AFOLU|Agriculture,2025,SDN,Mt CH4/yr,1.8098239
Emissions|CH4|AFOLU|Agriculture,2025,SEN,Mt CH4/yr,0.2562056
Emissions|CH4|AFOLU|Agriculture,2025,SGP,Mt CH4/yr,7.09e-05
Emissions|CH4|AFOLU|Agriculture,2025,SLB,Mt CH4/yr,0.0014423
Emissions|CH4|AFOLU|Agriculture,2025,SLE,Mt CH4/yr,0.1040705999999999
Emissions|CH4|AFOLU|Agriculture,2025,SLV,Mt CH4/yr,0.0518185
Emissions|CH4|AFOLU|Agriculture,2025,SOM,Mt CH4/yr,0.6431879999999999
Emissions|CH4|AFOLU|Agriculture,2025,SRB,Mt CH4/yr,0.0923940999999999
Emissions|CH4|AFOLU|Agriculture,2025,SSD,Mt CH4/yr,0.751055
Emissions|CH4|AFOLU|Agriculture,2025,STP,Mt CH4/yr,0.0001155
Emissions|CH4|AFOLU|Agriculture,2025,SUR,Mt CH4/yr,0.0160927999999999
Emissions|CH4|AFOLU|Agriculture,2025,SVK,Mt CH4/yr,0.0371144999999999
Emissions|CH4|AFOLU|Agriculture,2025,SVN,Mt CH4/yr,0.0374453
Emissions|CH4|AFOLU|Agriculture,2025,SWE,Mt CH4/yr,0.1112480999999999
Emissions|CH4|AFOLU|Agriculture,2025,SWZ,Mt CH4/yr,0.0215480999999999
Emissions|CH4|AFOLU|Agriculture,2025,SYC,Mt CH4/yr,5.5400000000000005e-05
Emissions|CH4|AFOLU|Agriculture,2025,SYR,Mt CH4/yr,0.146155
Emissions|CH4|AFOLU|Agriculture,2025,TCD,Mt CH4/yr,2.3498023
Emissions|CH4|AFOLU|Agriculture,2025,TGO,Mt CH4/yr,0.0617945
Emissions|CH4|AFOLU|Agriculture,2025,THA,Mt CH4/yr,2.1073726999999995
Emissions|CH4|AFOLU|Agriculture,2025,TJK,Mt CH4/yr,0.1963065999999999
Emissions|CH4|AFOLU|Agriculture,2025,TKL,Mt CH4/yr,1e-07
Emissions|CH4|AFOLU|Agriculture,2025,TKM,Mt CH4/yr,0.2673782999999999
Emissions|CH4|AFOLU|Agriculture,2025,TLS,Mt CH4/yr,0.029039
Emissions|CH4|AFOLU|Agriculture,2025,TON,Mt CH4/yr,0.0010833
Emissions|CH4|AFOLU|Agriculture,2025,TTO,Mt CH4/yr,0.0036453999999999
Emissions|CH4|AFOLU|Agriculture,2025,TUN,Mt CH4/yr,0.0817247
Emissions|CH4|AFOLU|Agriculture,2025,TUR,Mt CH4/yr,0.9613548
Emissions|CH4|AFOLU|Agriculture,2025,TUV,Mt CH4/yr,1.1e-06
Emissions|CH4|AFOLU|Agriculture,2025,TWN,Mt CH4/yr,0.0539913999999999
Emissions|CH4|AFOLU|Agriculture,2025,TZA,Mt CH4/yr,1.7429136
Emissions|CH4|AFOLU|Agriculture,2025,UGA,Mt CH4/yr,0.6810888
Emissions|CH4|AFOLU|Agriculture,2025,UKR,Mt CH4/yr,0.2627304
Emissions|CH4|AFOLU|Agriculture,2025,URY,Mt CH4/yr,0.7698653999999998
Emissions|CH4|AFOLU|Agriculture,2025,USA,Mt CH4/yr,6.722379800000001
Emissions|CH4|AFOLU|Agriculture,2025,UZB,Mt CH4/yr,0.9960787
Emissions|CH4|AFOLU|Agriculture,2025,VCT,Mt CH4/yr,0.0002487
Emissions|CH4|AFOLU|Agriculture,2025,VEN,Mt CH4/yr,1.0689163
Emissions|CH4|AFOLU|Agriculture,2025,VNM,Mt CH4/yr,1.7370033
Emissions|CH4|AFOLU|Agriculture,2025,VUT,Mt CH4/yr,0.0063503
Emissions|CH4|AFOLU|Agriculture,2025,WSM,Mt CH4/yr,0.0027098
Emissions|CH4|AFOLU|Agriculture,2025,World,Mt CH4/yr,136.4367041
Emissions|CH4|AFOLU|Agriculture,2025,YEM,Mt CH4/yr,0.2036261999999999
Emissions|CH4|AFOLU|Agriculture,2025,ZAF,Mt CH4/yr,0.5621482999999999
Emissions|CH4|AFOLU|Agriculture,2025,ZMB,Mt CH4/yr,0.1862953
Emissions|CH4|AFOLU|Agriculture,2025,ZWE,Mt CH4/yr,0.2464248999999999
Emissions|N2O|AFOLU|Agriculture,2025,AFG,kt N2O/yr,14.434500000000003
Emissions|N2O|AFOLU|Agriculture,2025,AGO,kt N2O/yr,12.2533
Emissions|N2O|AFOLU|Agriculture,2025,ALB,kt N2O/yr,2.2844
Emissions|N2O|AFOLU|Agriculture,2025,ARE,kt N2O/yr,2.6335
Emissions|N2O|AFOLU|Agriculture,2025,ARG,kt N2O/yr,138.4483
Emissions|N2O|AFOLU|Agriculture,2025,ARM,kt N2O/yr,1.7280000000000002
Emissions|N2O|AFOLU|Agriculture,2025,ATG,kt N2O/yr,0.0217999999999999
Emissions|N2O|AFOLU|Agriculture,2025,AUS,kt N2O/yr,166.0585
Emissions|N2O|AFOLU|Agriculture,2025,AUT,kt N2O/yr,7.0081
Emissions|N2O|AFOLU|Agriculture,2025,AZE,kt N2O/yr,9.900100000000002
Emissions|N2O|AFOLU|Agriculture,2025,BDI,kt N2O/yr,4.0068
Emissions|N2O|AFOLU|Agriculture,2025,BEL,kt N2O/yr,7.983700000000002
Emissions|N2O|AFOLU|Agriculture,2025,BEN,kt N2O/yr,7.494099999999999
Emissions|N2O|AFOLU|Agriculture,2025,BFA,kt N2O/yr,27.213200000000008
Emissions|N2O|AFOLU|Agriculture,2025,BGD,kt N2O/yr,80.07880000000003
Emissions|N2O|AFOLU|Agriculture,2025,BGR,kt N2O/yr,10.9287
Emissions|N2O|AFOLU|Agriculture,2025,BHR,kt N2O/yr,0.0675
Emissions|N2O|AFOLU|Agriculture,2025,BHS,kt N2O/yr,0.0484999999999999
Emissions|N2O|AFOLU|Agriculture,2025,BIH,kt N2O/yr,1.9824
Emissions|N2O|AFOLU|Agriculture,2025,BLR,kt N2O/yr,20.565900000000003
Emissions|N2O|AFOLU|Agriculture,2025,BLZ,kt N2O/yr,0.5898
Emissions|N2O|AFOLU|Agriculture,2025,BOL,kt N2O/yr,27.133
Emissions|N2O|AFOLU|Agriculture,2025,BRA,kt N2O/yr,606.2760999999999
Emissions|N2O|AFOLU|Agriculture,2025,BRB,kt N2O/yr,0.101
Emissions|N2O|AFOLU|Agriculture,2025,BRN,kt N2O/yr,0.2749999999999999
Emissions|N2O|AFOLU|Agriculture,2025,BTN,kt N2O/yr,0.2603
Emissions|N2O|AFOLU|Agriculture,2025,BWA,kt N2O/yr,2.4211
Emissions|N2O|AFOLU|Agriculture,2025,CAF,kt N2O/yr,9.892500000000002
Emissions|N2O|AFOLU|Agriculture,2025,CAN,kt N2O/yr,103.7101
Emissions|N2O|AFOLU|Agriculture,2025,CHE,kt N2O/yr,4.6212
Emissions|N2O|AFOLU|Agriculture,2025,CHL,kt N2O/yr,13.276000000000002
Emissions|N2O|AFOLU|Agriculture,2025,CHN,kt N2O/yr,1034.7268
Emissions|N2O|AFOLU|Agriculture,2025,CIV,kt N2O/yr,9.6118
Emissions|N2O|AFOLU|Agriculture,2025,CMR,kt N2O/yr,14.9942
Emissions|N2O|AFOLU|Agriculture,2025,COD,kt N2O/yr,7.326400000000001
Emissions|N2O|AFOLU|Agriculture,2025,COG,kt N2O/yr,0.7207000000000001
Emissions|N2O|AFOLU|Agriculture,2025,COK,kt N2O/yr,0.0016
Emissions|N2O|AFOLU|Agriculture,2025,COL,kt N2O/yr,61.81060000000001
Emissions|N2O|AFOLU|Agriculture,2025,COM,kt N2O/yr,0.1495
Emissions|N2O|AFOLU|Agriculture,2025,CPV,kt N2O/yr,0.1301
Emissions|N2O|AFOLU|Agriculture,2025,CRI,kt N2O/yr,5.917299999999999
Emissions|N2O|AFOLU|Agriculture,2025,CUB,kt N2O/yr,7.2071999999999985
Emissions|N2O|AFOLU|Agriculture,2025,CYP,kt N2O/yr,0.3726
Emissions|N2O|AFOLU|Agriculture,2025,CZE,kt N2O/yr,9.432
Emissions|N2O|AFOLU|Agriculture,2025,DEU,kt N2O/yr,57.46639999999999
Emissions|N2O|AFOLU|Agriculture,2025,DJI,kt N2O/yr,0.8572000000000001
Emissions|N2O|AFOLU|Agriculture,2025,DMA,kt N2O/yr,0.0319
Emissions|N2O|AFOLU|Agriculture,2025,DNK,kt N2O/yr,9.197699999999998
Emissions|N2O|AFOLU|Agriculture,2025,DOM,kt N2O/yr,10.1083
Emissions|N2O|AFOLU|Agriculture,2025,DZA,kt N2O/yr,20.1971
Emissions|N2O|AFOLU|Agriculture,2025,ECU,kt N2O/yr,10.8337
Emissions|N2O|AFOLU|Agriculture,2025,EGY,kt N2O/yr,45.583200000000005
Emissions|N2O|AFOLU|Agriculture,2025,ERI,kt N2O/yr,5.4430000000000005
Emissions|N2O|AFOLU|Agriculture,2025,ESP,kt N2O/yr,35.9872
Emissions|N2O|AFOLU|Agriculture,2025,EST,kt N2O/yr,1.6447999999999996
Emissions|N2O|AFOLU|Agriculture,2025,ETH,kt N2O/yr,167.30589999999995
Emissions|N2O|AFOLU|Agriculture,2025,FIN,kt N2O/yr,5.541800000000001
Emissions|N2O|AFOLU|Agriculture,2025,FJI,kt N2O/yr,0.6161000000000002
Emissions|N2O|AFOLU|Agriculture,2025,FRA,kt N2O/yr,88.55919999999999
Emissions|N2O|AFOLU|Agriculture,2025,FRO,kt N2O/yr,0.0326
Emissions|N2O|AFOLU|Agriculture,2025,FSM,kt N2O/yr,0.0475999999999999
Emissions|N2O|AFOLU|Agriculture,2025,GAB,kt N2O/yr,0.3456999999999999
Emissions|N2O|AFOLU|Agriculture,2025,GBR,kt N2O/yr,55.92389999999999
Emissions|N2O|AFOLU|Agriculture,2025,GEO,kt N2O/yr,3.2442
Emissions|N2O|AFOLU|Agriculture,2025,GHA,kt N2O/yr,12.8405
Emissions|N2O|AFOLU|Agriculture,2025,GIN,kt N2O/yr,19.079
Emissions|N2O|AFOLU|Agriculture,2025,GMB,kt N2O/yr,0.8705999999999999
Emissions|N2O|AFOLU|Agriculture,2025,GNB,kt N2O/yr,1.7756
Emissions|N2O|AFOLU|Agriculture,2025,GNQ,kt N2O/yr,0.0296
Emissions|N2O|AFOLU|Agriculture,2025,GRC,kt N2O/yr,9.425400000000002
Emissions|N2O|AFOLU|Agriculture,2025,GRD,kt N2O/yr,0.0312
Emissions|N2O|AFOLU|Agriculture,2025,GTM,kt N2O/yr,11.9499
Emissions|N2O|AFOLU|Agriculture,2025,GUY,kt N2O/yr,1.1255
Emissions|N2O|AFOLU|Agriculture,2025,HKG,kt N2O/yr,0.0735
Emissions|N2O|AFOLU|Agriculture,2025,HND,kt N2O/yr,7.842200000000003
Emissions|N2O|AFOLU|Agriculture,2025,HRV,kt N2O/yr,3.6272
Emissions|N2O|AFOLU|Agriculture,2025,HTI,kt N2O/yr,3.9893
Emissions|N2O|AFOLU|Agriculture,2025,HUN,kt N2O/yr,11.0804
Emissions|N2O|AFOLU|Agriculture,2025,IDN,kt N2O/yr,171.80110000000005
Emissions|N2O|AFOLU|Agriculture,2025,IND,kt N2O/yr,829.8085999999998
Emissions|N2O|AFOLU|Agriculture,2025,IRL,kt N2O/yr,20.253300000000007
Emissions|N2O|AFOLU|Agriculture,2025,IRN,kt N2O/yr,62.99260000000001
Emissions|N2O|AFOLU|Agriculture,2025,IRQ,kt N2O/yr,13.745699999999998
Emissions|N2O|AFOLU|Agriculture,2025,ISL,kt N2O/yr,0.5242
Emissions|N2O|AFOLU|Agriculture,2025,ISR,kt N2O/yr,2.8585
Emissions|N2O|AFOLU|Agriculture,2025,ITA,kt N2O/yr,31.19080000000001
Emissions|N2O|AFOLU|Agriculture,2025,JAM,kt N2O/yr,0.7050000000000001
Emissions|N2O|AFOLU|Agriculture,2025,JOR,kt N2O/yr,2.5686000000000004
Emissions|N2O|AFOLU|Agriculture,2025,JPN,kt N2O/yr,13.8888
Emissions|N2O|AFOLU|Agriculture,2025,KAZ,kt N2O/yr,27.848900000000004
Emissions|N2O|AFOLU|Agriculture,2025,KEN,kt N2O/yr,63.6904
Emissions|N2O|AFOLU|Agriculture,2025,KGZ,kt N2O/yr,6.259599999999999
Emissions|N2O|AFOLU|Agriculture,2025,KHM,kt N2O/yr,12.6533
Emissions|N2O|AFOLU|Agriculture,2025,KIR,kt N2O/yr,0.0078
Emissions|N2O|AFOLU|Agriculture,2025,KNA,kt N2O/yr,0.011
Emissions|N2O|AFOLU|Agriculture,2025,KOR,kt N2O/yr,15.2875
Emissions|N2O|AFOLU|Agriculture,2025,KWT,kt N2O/yr,1.2464000000000002
Emissions|N2O|AFOLU|Agriculture,2025,LAO,kt N2O/yr,9.8962
Emissions|N2O|AFOLU|Agriculture,2025,LBN,kt N2O/yr,1.8004000000000004
Emissions|N2O|AFOLU|Agriculture,2025,LBR,kt N2O/yr,0.5999000000000002
Emissions|N2O|AFOLU|Agriculture,2025,LBY,kt N2O/yr,4.444599999999999
Emissions|N2O|AFOLU|Agriculture,2025,LCA,kt N2O/yr,0.0382999999999999
Emissions|N2O|AFOLU|Agriculture,2025,LKA,kt N2O/yr,4.995
Emissions|N2O|AFOLU|Agriculture,2025,LSO,kt N2O/yr,1.529
Emissions|N2O|AFOLU|Agriculture,2025,LTU,kt N2O/yr,5.489500000000001
Emissions|N2O|AFOLU|Agriculture,2025,LUX,kt N2O/yr,0.5912000000000002
Emissions|N2O|AFOLU|Agriculture,2025,LVA,kt N2O/yr,3.2338
Emissions|N2O|AFOLU|Agriculture,2025,MAC,kt N2O/yr,0.0106
Emissions|N2O|AFOLU|Agriculture,2025,MAR,kt N2O/yr,24.2243
Emissions|N2O|AFOLU|Agriculture,2025,MDA,kt N2O/yr,3.186
Emissions|N2O|AFOLU|Agriculture,2025,MDG,kt N2O/yr,16.017899999999994
Emissions|N2O|AFOLU|Agriculture,2025,MDV,kt N2O/yr,0.0049
Emissions|N2O|AFOLU|Agriculture,2025,MEX,kt N2O/yr,115.69170000000004
