# source: PRIMAP-2025-v2p7
# description: Data from {{source}} extrapolated to 2025. Uses HISTCR data, which is the country-reported priority scenario.
variable,year,region,unit,value
Emissions|CH4|AFOLU|Agriculture,2025,HRV,Mt CH4/yr,0.0478332719999999
Emissions|CH4|AFOLU|Agriculture,2025,HTI,Mt CH4/yr,0.1660120249999999
Emissions|CH4|AFOLU|Agriculture,2025,HUN,Mt CH4/yr,0.1037005904799999
Emissions|CH4|AFOLU|Agriculture,2025,IDN,Mt CH4/yr,3.0577962
Emissions|CH4|AFOLU|Agriculture,2025,IND,Mt CH4/yr,14.3659159
Emissions|CH4|AFOLU|Agriculture,2025,IRL,Mt CH4/yr,0.5331349999999999
Emissions|CH4|AFOLU|Agriculture,2025,IRN,Mt CH4/yr,0.922285751
Emissions|CH4|AFOLU|Agriculture,2025,IRQ,Mt CH4/yr,0.1517288589
Emissions|CH4|AFOLU|Agriculture,2025,ISL,Mt CH4/yr,0.0126972249999999
Emissions|CH4|AFOLU|Agriculture,2025,ISR,Mt CH4/yr,0.046163629
Emissions|CH4|AFOLU|Agriculture,2025,ITA,Mt CH4/yr,0.7427629679999997
Emissions|CH4|AFOLU|Agriculture,2025,JAM,Mt CH4/yr,0.01186938538
Emissions|CH4|AFOLU|Agriculture,2025,JOR,Mt CH4/yr,0.0238911637619999
Emissions|CH4|AFOLU|Agriculture,2025,JPN,Mt CH4/yr,0.86516912
Emissions|CH4|AFOLU|Agriculture,2025,KAZ,Mt CH4/yr,0.7218925469999999
Emissions|CH4|AFOLU|Agriculture,2025,KEN,Mt CH4/yr,1.2287337045000002
Emissions|CH4|AFOLU|Agriculture,2025,KGZ,Mt CH4/yr,0.1449561768999999
Emissions|CH4|AFOLU|Agriculture,2025,KHM,Mt CH4/yr,0.7485582899999998
Emissions|CH4|AFOLU|Agriculture,2025,KIR,Mt CH4/yr,0.00012330336
Emissions|CH4|AFOLU|Agriculture,2025,KNA,Mt CH4/yr,0.00062869829
Emissions|CH4|AFOLU|Agriculture,2025,KOR,Mt CH4/yr,0.60589356
Emissions|CH4|AFOLU|Agriculture,2025,KWT,Mt CH4/yr,0.007700679387
Emissions|CH4|AFOLU|Agriculture,2025,LAO,Mt CH4/yr,0.3149902979999999
Emissions|CH4|AFOLU|Agriculture,2025,LBN,Mt CH4/yr,0.0170810172539
Emissions|CH4|AFOLU|Agriculture,2025,LBR,Mt CH4/yr,0.0091965795
Emissions|CH4|AFOLU|Agriculture,2025,LBY,Mt CH4/yr,0.0671542119699999
Emissions|CH4|AFOLU|Agriculture,2025,LCA,Mt CH4/yr,0.00041453997
Emissions|CH4|AFOLU|Agriculture,2025,LIE,Mt CH4/yr,0.00066418352
Emissions|CH4|AFOLU|Agriculture,2025,LKA,Mt CH4/yr,0.1910185019999999
Emissions|CH4|AFOLU|Agriculture,2025,LSO,Mt CH4/yr,0.02203477706
Emissions|CH4|AFOLU|Agriculture,2025,LTU,Mt CH4/yr,0.0711724599999999
Emissions|CH4|AFOLU|Agriculture,2025,LUX,Mt CH4/yr,0.018307708
Emissions|CH4|AFOLU|Agriculture,2025,LVA,Mt CH4/yr,0.035246876
Emissions|CH4|AFOLU|Agriculture,2025,MAR,Mt CH4/yr,0.34623975422
Emissions|CH4|AFOLU|Agriculture,2025,MDA,Mt CH4/yr,0.016550622
Emissions|CH4|AFOLU|Agriculture,2025,MDG,Mt CH4/yr,0.44740533
Emissions|CH4|AFOLU|Agriculture,2025,MEX,Mt CH4/yr,3.823885946
Emissions|CH4|AFOLU|Agriculture,2025,MKD,Mt CH4/yr,0.02295007501
Emissions|CH4|AFOLU|Agriculture,2025,MLI,Mt CH4/yr,0.91734326
Emissions|CH4|AFOLU|Agriculture,2025,MLT,Mt CH4/yr,0.0016577621
Emissions|CH4|AFOLU|Agriculture,2025,MMR,Mt CH4/yr,0.92386275
Emissions|CH4|AFOLU|Agriculture,2025,MNE,Mt CH4/yr,0.0085252326351
Emissions|CH4|AFOLU|Agriculture,2025,MNG,Mt CH4/yr,0.7249311219999999
Emissions|CH4|AFOLU|Agriculture,2025,MOZ,Mt CH4/yr,0.4043861099999999
Emissions|CH4|AFOLU|Agriculture,2025,MRT,Mt CH4/yr,0.2193626625
Emissions|CH4|AFOLU|Agriculture,2025,MUS,Mt CH4/yr,0.0013119835759999
Emissions|CH4|AFOLU|Agriculture,2025,MWI,Mt CH4/yr,0.1733817919999999
Emissions|CH4|AFOLU|Agriculture,2025,MYS,Mt CH4/yr,0.14211802
Emissions|CH4|AFOLU|Agriculture,2025,NAM,Mt CH4/yr,0.20271203
Emissions|CH4|AFOLU|Agriculture,2025,NER,Mt CH4/yr,0.948458887
Emissions|CH4|AFOLU|Agriculture,2025,NGA,Mt CH4/yr,1.88843296
Emissions|CH4|AFOLU|Agriculture,2025,NIC,Mt CH4/yr,0.3944464799999999
Emissions|CH4|AFOLU|Agriculture,2025,NIU,Mt CH4/yr,4.710134917399999e-05
Emissions|CH4|AFOLU|Agriculture,2025,NLD,Mt CH4/yr,0.4656263
Emissions|CH4|AFOLU|Agriculture,2025,NOR,Mt CH4/yr,0.100462253
Emissions|CH4|AFOLU|Agriculture,2025,NPL,Mt CH4/yr,0.736975218
Emissions|CH4|AFOLU|Agriculture,2025,NRU,Mt CH4/yr,2.7830068999999995e-05
Emissions|CH4|AFOLU|Agriculture,2025,NZL,Mt CH4/yr,1.19463434521
Emissions|CH4|AFOLU|Agriculture,2025,OMN,Mt CH4/yr,0.0507990149999999
Emissions|CH4|AFOLU|Agriculture,2025,PAK,Mt CH4/yr,5.08782897
Emissions|CH4|AFOLU|Agriculture,2025,PAN,Mt CH4/yr,0.1234338564
Emissions|CH4|AFOLU|Agriculture,2025,PER,Mt CH4/yr,0.6621107529999999
Emissions|CH4|AFOLU|Agriculture,2025,PHL,Mt CH4/yr,1.36265658
Emissions|CH4|AFOLU|Agriculture,2025,PNG,Mt CH4/yr,0.0174869962
Emissions|CH4|AFOLU|Agriculture,2025,POL,Mt CH4/yr,0.5820509787999999
Emissions|CH4|AFOLU|Agriculture,2025,PRK,Mt CH4/yr,0.125922155
Emissions|CH4|AFOLU|Agriculture,2025,PRT,Mt CH4/yr,0.1750597675
Emissions|CH4|AFOLU|Agriculture,2025,PRY,Mt CH4/yr,0.504761955
Emissions|CH4|AFOLU|Agriculture,2025,QAT,Mt CH4/yr,0.0136467814746599
Emissions|CH4|AFOLU|Agriculture,2025,ROU,Mt CH4/yr,0.340711505
Emissions|CH4|AFOLU|Agriculture,2025,RUS,Mt CH4/yr,1.7901116729999995
Emissions|CH4|AFOLU|Agriculture,2025,RWA,Mt CH4/yr,0.20438536
Emissions|CH4|AFOLU|Agriculture,2025,SAU,Mt CH4/yr,0.1490275
Emissions|CH4|AFOLU|Agriculture,2025,SDN,Mt CH4/yr,1.938890416
Emissions|CH4|AFOLU|Agriculture,2025,SEN,Mt CH4/yr,0.305240869
Emissions|CH4|AFOLU|Agriculture,2025,SGP,Mt CH4/yr,8.8745868e-05
Emissions|CH4|AFOLU|Agriculture,2025,SHN,Mt CH4/yr,3.867265999999999e-05
Emissions|CH4|AFOLU|Agriculture,2025,SLB,Mt CH4/yr,0.0059282794
Emissions|CH4|AFOLU|Agriculture,2025,SLE,Mt CH4/yr,0.0854705789999999
Emissions|CH4|AFOLU|Agriculture,2025,SLV,Mt CH4/yr,0.0545704528999999
Emissions|CH4|AFOLU|Agriculture,2025,SMR,Mt CH4/yr,0.000441133312
Emissions|CH4|AFOLU|Agriculture,2025,SOM,Mt CH4/yr,0.84887501054
Emissions|CH4|AFOLU|Agriculture,2025,SRB,Mt CH4/yr,0.1005612851
Emissions|CH4|AFOLU|Agriculture,2025,SSD,Mt CH4/yr,0.99942371
Emissions|CH4|AFOLU|Agriculture,2025,STP,Mt CH4/yr,0.000354765537
Emissions|CH4|AFOLU|Agriculture,2025,SUR,Mt CH4/yr,0.0182115019
Emissions|CH4|AFOLU|Agriculture,2025,SVK,Mt CH4/yr,0.040663423
Emissions|CH4|AFOLU|Agriculture,2025,SVN,Mt CH4/yr,0.041717878
Emissions|CH4|AFOLU|Agriculture,2025,SWE,Mt CH4/yr,0.1306620299999999
Emissions|CH4|AFOLU|Agriculture,2025,SWZ,Mt CH4/yr,0.02416725056
Emissions|CH4|AFOLU|Agriculture,2025,SYC,Mt CH4/yr,7.9281136376e-05
Emissions|CH4|AFOLU|Agriculture,2025,SYR,Mt CH4/yr,0.1471285502999999
Emissions|CH4|AFOLU|Agriculture,2025,TCD,Mt CH4/yr,0.939557063
Emissions|CH4|AFOLU|Agriculture,2025,TGO,Mt CH4/yr,0.130018383
Emissions|CH4|AFOLU|Agriculture,2025,THA,Mt CH4/yr,1.96317581
Emissions|CH4|AFOLU|Agriculture,2025,TJK,Mt CH4/yr,0.1730274296999999
Emissions|CH4|AFOLU|Agriculture,2025,TKL,Mt CH4/yr,6.1583141093e-05
Emissions|CH4|AFOLU|Agriculture,2025,TKM,Mt CH4/yr,0.38134815377
Emissions|CH4|AFOLU|Agriculture,2025,TLS,Mt CH4/yr,0.0298971732
Emissions|CH4|AFOLU|Agriculture,2025,TON,Mt CH4/yr,0.00083766993
Emissions|CH4|AFOLU|Agriculture,2025,TTO,Mt CH4/yr,0.0037343929859999
Emissions|CH4|AFOLU|Agriculture,2025,TUN,Mt CH4/yr,0.1051816800599999
Emissions|CH4|AFOLU|Agriculture,2025,TUR,Mt CH4/yr,1.514228483
Emissions|CH4|AFOLU|Agriculture,2025,TUV,Mt CH4/yr,0.00022388346
Emissions|CH4|AFOLU|Agriculture,2025,TWN,Mt CH4/yr,0.0718551819999999
Emissions|CH4|AFOLU|Agriculture,2025,TZA,Mt CH4/yr,1.63632989
Emissions|CH4|AFOLU|Agriculture,2025,UGA,Mt CH4/yr,0.677591689
Emissions|CH4|AFOLU|Agriculture,2025,UKR,Mt CH4/yr,0.2916315
Emissions|CH4|AFOLU|Agriculture,2025,URY,Mt CH4/yr,0.683793827
Emissions|CH4|AFOLU|Agriculture,2025,USA,Mt CH4/yr,9.69886415
Emissions|CH4|AFOLU|Agriculture,2025,UZB,Mt CH4/yr,0.9123982276
Emissions|CH4|AFOLU|Agriculture,2025,VCT,Mt CH4/yr,0.000253665199855
Emissions|CH4|AFOLU|Agriculture,2025,VEN,Mt CH4/yr,1.268754644
Emissions|CH4|AFOLU|Agriculture,2025,VGB,Mt CH4/yr,0.00024428190999999994
Emissions|CH4|AFOLU|Agriculture,2025,VNM,Mt CH4/yr,2.23979842
Emissions|CH4|AFOLU|Agriculture,2025,VUT,Mt CH4/yr,0.0095494892999999
Emissions|CH4|AFOLU|Agriculture,2025,WSM,Mt CH4/yr,0.0035582532999999
Emissions|CH4|AFOLU|Agriculture,2025,World,Mt CH4/yr,148.4646479511435
Emissions|CH4|AFOLU|Agriculture,2025,YEM,Mt CH4/yr,0.2322474236499999
Emissions|CH4|AFOLU|Agriculture,2025,ZAF,Mt CH4/yr,1.3595152751999997
Emissions|CH4|AFOLU|Agriculture,2025,ZMB,Mt CH4/yr,0.6595024599999999
Emissions|CH4|AFOLU|Agriculture,2025,ZWE,Mt CH4/yr,0.38742803
Emissions|N2O|AFOLU|Agriculture,2025,ABW,kt N2O/yr,0.0006815986299999999
Emissions|N2O|AFOLU|Agriculture,2025,AFG,kt N2O/yr,16.292407249999997
Emissions|N2O|AFOLU|Agriculture,2025,AGO,kt N2O/yr,57.990362600000005
Emissions|N2O|AFOLU|Agriculture,2025,ALB,kt N2O/yr,1.90630596
Emissions|N2O|AFOLU|Agriculture,2025,AND,kt N2O/yr,0.0054632241
Emissions|N2O|AFOLU|Agriculture,2025,ARE,kt N2O/yr,1.7240452472
Emissions|N2O|AFOLU|Agriculture,2025,ARG,kt N2O/yr,85.4830692
Emissions|N2O|AFOLU|Agriculture,2025,ARM,kt N2O/yr,1.75594048
Emissions|N2O|AFOLU|Agriculture,2025,ATG,kt N2O/yr,0.0219251813
Emissions|N2O|AFOLU|Agriculture,2025,AUS,kt N2O/yr,46.320214
Emissions|N2O|AFOLU|Agriculture,2025,AUT,kt N2O/yr,8.4508878
Emissions|N2O|AFOLU|Agriculture,2025,AZE,kt N2O/yr,4.09588683
Emissions|N2O|AFOLU|Agriculture,2025,BDI,kt N2O/yr,3.023099910000001
Emissions|N2O|AFOLU|Agriculture,2025,BEL,kt N2O/yr,10.7188957
Emissions|N2O|AFOLU|Agriculture,2025,BEN,kt N2O/yr,10.00122417
Emissions|N2O|AFOLU|Agriculture,2025,BFA,kt N2O/yr,27.989868960000003
Emissions|N2O|AFOLU|Agriculture,2025,BGD,kt N2O/yr,56.349274
Emissions|N2O|AFOLU|Agriculture,2025,BGR,kt N2O/yr,14.120322780000002
Emissions|N2O|AFOLU|Agriculture,2025,BHR,kt N2O/yr,0.0701150285
Emissions|N2O|AFOLU|Agriculture,2025,BHS,kt N2O/yr,0.0276910764999999
Emissions|N2O|AFOLU|Agriculture,2025,BIH,kt N2O/yr,3.2853975
Emissions|N2O|AFOLU|Agriculture,2025,BLR,kt N2O/yr,37.4323702
Emissions|N2O|AFOLU|Agriculture,2025,BLZ,kt N2O/yr,1.9370911700000004
Emissions|N2O|AFOLU|Agriculture,2025,BOL,kt N2O/yr,3.505742978
Emissions|N2O|AFOLU|Agriculture,2025,BRA,kt N2O/yr,568.3323796000001
Emissions|N2O|AFOLU|Agriculture,2025,BRB,kt N2O/yr,0.1025924209999999
Emissions|N2O|AFOLU|Agriculture,2025,BRN,kt N2O/yr,0.162186112
Emissions|N2O|AFOLU|Agriculture,2025,BTN,kt N2O/yr,0.107863704
Emissions|N2O|AFOLU|Agriculture,2025,BWA,kt N2O/yr,17.734037735
Emissions|N2O|AFOLU|Agriculture,2025,CAF,kt N2O/yr,29.27304215
Emissions|N2O|AFOLU|Agriculture,2025,CAN,kt N2O/yr,80.20422999999998
Emissions|N2O|AFOLU|Agriculture,2025,CHE,kt N2O/yr,6.601818010000001
Emissions|N2O|AFOLU|Agriculture,2025,CHL,kt N2O/yr,12.02047787
Emissions|N2O|AFOLU|Agriculture,2025,CHN,kt N2O/yr,927.61354
Emissions|N2O|AFOLU|Agriculture,2025,CIV,kt N2O/yr,11.12096746
Emissions|N2O|AFOLU|Agriculture,2025,CMR,kt N2O/yr,19.740663800000004
Emissions|N2O|AFOLU|Agriculture,2025,COD,kt N2O/yr,20.67628359
Emissions|N2O|AFOLU|Agriculture,2025,COG,kt N2O/yr,5.562661442
Emissions|N2O|AFOLU|Agriculture,2025,COK,kt N2O/yr,0.0068130186
Emissions|N2O|AFOLU|Agriculture,2025,COL,kt N2O/yr,40.2708987
Emissions|N2O|AFOLU|Agriculture,2025,COM,kt N2O/yr,0.1500380128
Emissions|N2O|AFOLU|Agriculture,2025,CPV,kt N2O/yr,0.186435186
Emissions|N2O|AFOLU|Agriculture,2025,CRI,kt N2O/yr,2.45975337
Emissions|N2O|AFOLU|Agriculture,2025,CUB,kt N2O/yr,11.4381428
Emissions|N2O|AFOLU|Agriculture,2025,CYP,kt N2O/yr,0.44769215
Emissions|N2O|AFOLU|Agriculture,2025,CZE,kt N2O/yr,10.30109601
Emissions|N2O|AFOLU|Agriculture,2025,DEU,kt N2O/yr,69.01209449999999
Emissions|N2O|AFOLU|Agriculture,2025,DJI,kt N2O/yr,0.8379158152000001
Emissions|N2O|AFOLU|Agriculture,2025,DMA,kt N2O/yr,0.0697897533
Emissions|N2O|AFOLU|Agriculture,2025,DNK,kt N2O/yr,14.645991299999997
Emissions|N2O|AFOLU|Agriculture,2025,DOM,kt N2O/yr,2.07116761
Emissions|N2O|AFOLU|Agriculture,2025,DZA,kt N2O/yr,9.3923855
Emissions|N2O|AFOLU|Agriculture,2025,ECU,kt N2O/yr,9.53912647
Emissions|N2O|AFOLU|Agriculture,2025,EGY,kt N2O/yr,91.496165
Emissions|N2O|AFOLU|Agriculture,2025,ERI,kt N2O/yr,5.521777321000001
Emissions|N2O|AFOLU|Agriculture,2025,ESP,kt N2O/yr,26.4862303
Emissions|N2O|AFOLU|Agriculture,2025,EST,kt N2O/yr,2.7570518699999997
Emissions|N2O|AFOLU|Agriculture,2025,ETH,kt N2O/yr,83.841313
Emissions|N2O|AFOLU|Agriculture,2025,FIN,kt N2O/yr,12.76245176
Emissions|N2O|AFOLU|Agriculture,2025,FJI,kt N2O/yr,0.28195062
Emissions|N2O|AFOLU|Agriculture,2025,FRA,kt N2O/yr,79.02215629999999
Emissions|N2O|AFOLU|Agriculture,2025,FSM,kt N2O/yr,0.0582709938
Emissions|N2O|AFOLU|Agriculture,2025,GAB,kt N2O/yr,1.589033501
Emissions|N2O|AFOLU|Agriculture,2025,GBR,kt N2O/yr,47.1153966
Emissions|N2O|AFOLU|Agriculture,2025,GEO,kt N2O/yr,2.08589669
Emissions|N2O|AFOLU|Agriculture,2025,GHA,kt N2O/yr,24.472579900000003
Emissions|N2O|AFOLU|Agriculture,2025,GIN,kt N2O/yr,13.61216
Emissions|N2O|AFOLU|Agriculture,2025,GMB,kt N2O/yr,0.857601862
Emissions|N2O|AFOLU|Agriculture,2025,GNB,kt N2O/yr,0.097380761
Emissions|N2O|AFOLU|Agriculture,2025,GNQ,kt N2O/yr,0.0410273004
Emissions|N2O|AFOLU|Agriculture,2025,GRC,kt N2O/yr,11.18260643
Emissions|N2O|AFOLU|Agriculture,2025,GRD,kt N2O/yr,0.0164949701
Emissions|N2O|AFOLU|Agriculture,2025,GTM,kt N2O/yr,4.71111211
Emissions|N2O|AFOLU|Agriculture,2025,GUY,kt N2O/yr,1.779270955504
Emissions|N2O|AFOLU|Agriculture,2025,HKG,kt N2O/yr,0.054963111
Emissions|N2O|AFOLU|Agriculture,2025,HND,kt N2O/yr,5.4788467600000015
Emissions|N2O|AFOLU|Agriculture,2025,HRV,kt N2O/yr,3.68225092
Emissions|N2O|AFOLU|Agriculture,2025,HTI,kt N2O/yr,4.62260697
Emissions|N2O|AFOLU|Agriculture,2025,HUN,kt N2O/yr,11.03028905
Emissions|N2O|AFOLU|Agriculture,2025,IDN,kt N2O/yr,164.901041
Emissions|N2O|AFOLU|Agriculture,2025,IND,kt N2O/yr,346.72114600000003
Emissions|N2O|AFOLU|Agriculture,2025,IRL,kt N2O/yr,16.477156400000002
Emissions|N2O|AFOLU|Agriculture,2025,IRN,kt N2O/yr,78.92449599999999
Emissions|N2O|AFOLU|Agriculture,2025,IRQ,kt N2O/yr,12.93697491
Emissions|N2O|AFOLU|Agriculture,2025,ISL,kt N2O/yr,1.241430603
Emissions|N2O|AFOLU|Agriculture,2025,ISR,kt N2O/yr,4.31455936
Emissions|N2O|AFOLU|Agriculture,2025,ITA,kt N2O/yr,41.575093800000005
Emissions|N2O|AFOLU|Agriculture,2025,JAM,kt N2O/yr,20.272929600000005
Emissions|N2O|AFOLU|Agriculture,2025,JOR,kt N2O/yr,2.737379106
Emissions|N2O|AFOLU|Agriculture,2025,JPN,kt N2O/yr,29.2864612
Emissions|N2O|AFOLU|Agriculture,2025,KAZ,kt N2O/yr,48.54915450000001
Emissions|N2O|AFOLU|Agriculture,2025,KEN,kt N2O/yr,11.0125521
Emissions|N2O|AFOLU|Agriculture,2025,KGZ,kt N2O/yr,8.04606969
Emissions|N2O|AFOLU|Agriculture,2025,KHM,kt N2O/yr,13.3671383
Emissions|N2O|AFOLU|Agriculture,2025,KIR,kt N2O/yr,0.0118934685
Emissions|N2O|AFOLU|Agriculture,2025,KNA,kt N2O/yr,0.024091048
Emissions|N2O|AFOLU|Agriculture,2025,KOR,kt N2O/yr,20.416439700000005
Emissions|N2O|AFOLU|Agriculture,2025,KWT,kt N2O/yr,1.2415111230000002
Emissions|N2O|AFOLU|Agriculture,2025,LAO,kt N2O/yr,10.3318256
Emissions|N2O|AFOLU|Agriculture,2025,LBN,kt N2O/yr,1.1137570099999998
Emissions|N2O|AFOLU|Agriculture,2025,LBR,kt N2O/yr,0.93913568
Emissions|N2O|AFOLU|Agriculture,2025,LBY,kt N2O/yr,4.433566292999999
Emissions|N2O|AFOLU|Agriculture,2025,LCA,kt N2O/yr,0.0453062299999999
Emissions|N2O|AFOLU|Agriculture,2025,LIE,kt N2O/yr,0.021133839
Emissions|N2O|AFOLU|Agriculture,2025,LKA,kt N2O/yr,4.825285332999999
Emissions|N2O|AFOLU|Agriculture,2025,LSO,kt N2O/yr,1.34484307
Emissions|N2O|AFOLU|Agriculture,2025,LTU,kt N2O/yr,6.229362040000001
Emissions|N2O|AFOLU|Agriculture,2025,LUX,kt N2O/yr,0.618192934
Emissions|N2O|AFOLU|Agriculture,2025,LVA,kt N2O/yr,4.01131796
Emissions|N2O|AFOLU|Agriculture,2025,MAR,kt N2O/yr,33.2250063
Emissions|N2O|AFOLU|Agriculture,2025,MDA,kt N2O/yr,3.62177301
